,province,competent_authority_number,brin_number,institution_name,street_name,house_number_supplement,post_code,city_name,municipal_number,municipal_name,denomination,telephone_number,internet_address,street_name_correspondence address,house_number_addition_correspondence_address,zip_code_correspondence_address,city_name_correspondence_address,nodal_area_code,nodal_area_name,rpa_area_code,rpa_area_name,wgr_area_code,wgr_area_name,corop_area_code,corop_area_name,education_area_code,education_area_name,rmc_region_code,rmc_region_name,type,education_structure,street_name_correspondence_address
631,Friesland,41735,14LR,OBS De Pionier,De Stoeken,1,9202 LS,DRACHTEN,90,SMALLINGERLAND,Openbaar,512582620, ,De Stoeken,1,9202 LS,DRACHTEN,7,Smallingerland,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
632,Friesland,41735,14MN,Ontmoetingsschool de Romte,Reidfjild,4,9255 JV,TYTSJERK,737,TYTSJERKSTERADIEL,Openbaar,511431675,www.os-deromte.nl,Reidfjild,4,9255 JV,TYTSJERK,10,Leeuwarden,4,Fryslân,6,Friesland-Oost,4,Noord-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
633,Friesland,41735,14XM,OBS De Kameleon,Middelwyk,2,9202 GV,DRACHTEN,90,SMALLINGERLAND,Openbaar,512511942,www.de-kameleon.nl,Middelwyk,2,9202 GV,DRACHTEN,7,Smallingerland,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
634,Friesland,41735,15KG,Openbare Basisschool de Tille,P K Pelstraat,1,9203 NP,DRACHTEN,90,SMALLINGERLAND,Openbaar,512519597,www.obs-detille.nl,P K Pelstraat,1,9203 NP,DRACHTEN,7,Smallingerland,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
635,Friesland,41735,15UB,De Bolder,De Frisia,152,9207 CZ,DRACHTEN,90,SMALLINGERLAND,Openbaar,512521100,www.obsdebolder.nl,De Frisia,152,9207 CZ,DRACHTEN,7,Smallingerland,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
636,Friesland,41735,15YO,Finneblom,'t Herntsje,1,9212 PJ,BOORNBERGUM,90,SMALLINGERLAND,Openbaar,512382700,www.finneblom.nl,'t Herntsje,1,9212 PJ,BOORNBERGUM,7,Smallingerland,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
637,Friesland,41735,16CB,De Wiksel,It Grien,30,9223 NM,HOUTIGEHAGE,90,SMALLINGERLAND,Openbaar,512341682, ,It Grien,30,9223 NM,HOUTIGEHAGE,7,Smallingerland,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
638,Friesland,41735,16HM,sws it Werflân,Master Kuiperswei,1,9221 TD,ROTTEVALLE,90,SMALLINGERLAND,Openbaar,512341796,www.swsitwerflan.nl,Master Kuiperswei,1,9221 TD,ROTTEVALLE,7,Smallingerland,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
639,Friesland,41735,27UC,Openbare basisschool De Meander,Flevo,194,9204 JT,DRACHTEN,90,SMALLINGERLAND,Openbaar,512510150,www.opo-demeander.nl,Flevo,194,9204 JT,DRACHTEN,7,Smallingerland,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
640,Friesland,41850,14QN,Iepenbiere Basisskoalle De Twamester,B K van den Bergstrjitte,2,9005 PW,WERGEA,80,LEEUWARDEN,Openbaar,582552557,www.detwamester.nl,B K van den Bergstrjitte,2,9005 PW,WERGEA,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
641,Friesland,41850,15AV,De Finne,De Greiden,1,9003 MJ,WARTEN,80,LEEUWARDEN,Openbaar,582552538,www.obsdefinne.nl,De Greiden,1,9003 MJ,WARTEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
642,Friesland,41850,15HJ,Openbare Basisschool de Oldenye,Sint Anthonystraat,5,8911 DV,LEEUWARDEN,80,LEEUWARDEN,Openbaar,582125070,www.oldenije.nl,Sint Anthonystraat,5,8911 DV,LEEUWARDEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
643,Friesland,41850,15JJ,It Tredde Ste,Dekamastrjitte,2-A,9011 WE,JIRNSUM,80,LEEUWARDEN,Openbaar,566601646,www.ittreddeste.nl,Dekamastrjitte,2-A,9011 WE,JIRNSUM,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
644,Friesland,41850,15KE,Eigen Wijs Basisonderwijs,Verdistraat,2,8915 CD,LEEUWARDEN,80,LEEUWARDEN,Openbaar,582128160,www.ikc-eigenwijs.nl,Verdistraat,2,8915 CD,LEEUWARDEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
645,Friesland,41850,15TG,Openbaar Basisschool De TWA Fisken,Jongema,6,9001 LA,GROU,80,LEEUWARDEN,Openbaar,566623000,www.obsdetwafisken.nl,Jongema,6,9001 LA,GROU,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
646,Friesland,41850,15XT,Trije Doarpen Skoalle,Master-Gorterstrjitte,9,9008 TB,REDUZUM,80,LEEUWARDEN,Openbaar,566602220,www.trijedoarpenskoalle.nl,Master-Gorterstrjitte,9,9008 TB,REDUZUM,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
647,Friesland,41850,16DK,IKC De Weide,Raaigras,28,8935 GH,LEEUWARDEN,80,LEEUWARDEN,Openbaar,582881677,www.ikc-deweide.nl,Raaigras,28,8935 GH,LEEUWARDEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
648,Friesland,41850,16HJ,IKC Aventurijn,Tjerk Hiddesstraat,05/Jan,8921 NM,LEEUWARDEN,80,LEEUWARDEN,Openbaar,582664831,www.ikcaventurijn.nl,Tjerk Hiddesstraat,05/Jan,8921 NM,LEEUWARDEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
649,Friesland,41850,16JY,IKC Wiarda,Buorren,13,9084 BB,GOUTUM,80,LEEUWARDEN,Openbaar,582883180,www.ikc-wiarda.nl,Buorren,13,9084 BB,GOUTUM,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
650,Friesland,41850,16KZ,Professor Wassenberghschool,Ieborchpaed,6,9081 AR,LEKKUM,80,LEEUWARDEN,Openbaar,582664861,www.pws-lekkum.nl,Ieborchpaed,6,9081 AR,LEKKUM,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
651,Friesland,41850,16MB,IKC Het Palet,Floris Versterstraat,2-B,8932 BR,LEEUWARDEN,80,LEEUWARDEN,Openbaar,582124833,www.hetpaletleeuwarden.nl,Floris Versterstraat,2-B,8932 BR,LEEUWARDEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
652,Friesland,41850,16NS,Kindcentrum Eestroom,Droppingsstraat,2,8923 BW,LEEUWARDEN,80,LEEUWARDEN,Openbaar,582665758,www.obseestroom.nl,Droppingsstraat,4,8923 BW,LEEUWARDEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
653,Friesland,41850,16UB,Openbare Basisschool De Vosseburcht,Coornhertstraat,8,8913 HK,LEEUWARDEN,80,LEEUWARDEN,Openbaar,582127627,www.vosseburcht.nl,Coornhertstraat,8,8913 HK,LEEUWARDEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
654,Friesland,41850,16ZB,IKC Trianova,Kingmastate,1,8926 NA,LEEUWARDEN,80,LEEUWARDEN,Openbaar,582663100,www.ikc-trianova.nl,Kingmastate,1,8926 NA,LEEUWARDEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
655,Friesland,41850,27RN,De Wynwizer,Pikemar,17,8939 CR,LEEUWARDEN,80,LEEUWARDEN,Openbaar,582880250,www.wynwizer.nl,Pikemar,17,8939 CR,LEEUWARDEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
656,Friesland,41850,31GH,De Pionier,Molkenkelder,4-A,8941 AJ,LEEUWARDEN,80,LEEUWARDEN,Openbaar,582802344,www.obs-depionier.nl,Molkenkelder,4-A,8941 AJ,LEEUWARDEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
657,Friesland,41856,04GD,Daltonschool De Blinker,De Blink,5,8701 LV,BOLSWARD,1900,SUDWEST-FRYSLAN,Openbaar,515572533, ,De Blink,5,8701 LV,BOLSWARD,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
658,Friesland,41856,04HU,Daltonschool 't Hazzeleger,Siemen de Jongstrjitte,4,8561 DP,BALK,1940,DE FRYSKE MARREN,Openbaar,514602147,www.hazzeleger.nl,Siemen de Jongstrjitte,4,8561 DP,BALK,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
659,Friesland,41856,05PM,Protestants Christelijke Basisschool De Skulpe,Kreilerstraat,20,8713 JB,HINDELOOPEN,1900,SUDWEST-FRYSLAN,Protestants-Christelijk,514521510,www.deskulpe.nl,Kreilerstraat,20,8713 JB,HINDELOOPEN,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
660,Friesland,41856,08CC,Basisschool De Reinboge,Broekenweg,14,8538 RN,BANTEGA,1940,DE FRYSKE MARREN,Algemeen bijzonder,514551395, ,Broekenweg,14,8538 RN,BANTEGA,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
661,Friesland,41856,08FI,De Utskoat,De Tsjasker,4,8748 DW,WITMARSUM,1900,SUDWEST-FRYSLAN,Openbaar,517531818, ,De Tsjasker,4,8748 DW,WITMARSUM,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
662,Friesland,41856,08FX,Daltonschool De Kogge,De Dassenboarch,23-A,8651 CB,IJLST,1900,SUDWEST-FRYSLAN,Openbaar,515531606,www.obsdekogge.nl,De Dassenboarch,23-A,8651 CB,IJLST,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
663,Friesland,41856,09FM,Basisschool It Leech,Lammert Scheltesstraat,12,8749 GV,PINGJUM,1900,SUDWEST-FRYSLAN,Openbaar,517579670, ,Lammert Scheltesstraat,12,8749 GV,PINGJUM,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
664,Friesland,41856,10BJ,Basisschool De Populier,Lieuwkemastraat,67,8754 BL,MAKKUM FR,1900,SUDWEST-FRYSLAN,Openbaar,515232070,www.obspopulier.nl,Lieuwkemastraat,67,8754 BL,MAKKUM FR,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
665,Friesland,41856,10EE,Openbare basisschool 't Wad,Midlumerlaan,13,8861 JE,HARLINGEN,72,HARLINGEN,Openbaar,517413221,www.obs-wad.nl,Midlumerlaan,13,8861 JE,HARLINGEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
666,Friesland,41856,11HJ,Openbare Basisschool De Pipegaal,Hearewei,1,8711 GC,WORKUM,1900,SUDWEST-FRYSLAN,Openbaar,515542189,www.pipegaal.nl,Postbus,3,8710 AA,WORKUM,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
667,Friesland,41856,11IH,Basisschool de Meerpaal,Schokker,4-A,8531 BW,LEMMER,1940,DE FRYSKE MARREN,Openbaar,514561434,www.obsdemeerpaal-lemmer.nl,Postbus,74,8530 AB,LEMMER,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
668,Friesland,41856,11TD,Basisschool De Meiboom,Himmelumerdyk,2-A,8721 GT,WARNS,1900,SUDWEST-FRYSLAN,Openbaar,514682050,www.demeiboomwarns.nl,Himmelumerdyk,2-A,8721 GT,WARNS,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
669,Friesland,41856,11TZ,Basisschool Tweespan,Betelgeuze,4,8531 MV,LEMMER,1940,DE FRYSKE MARREN,Openbaar,514563303,www.tweespan-lemmer.nl,Postbus,44,8530 AA,LEMMER,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
670,Friesland,41856,11VF,Openbare Basisschool Het Noorderlicht,F Domela Nieuwenhuisstr,81,8862 WC,HARLINGEN,72,HARLINGEN,Openbaar,517431393,www.obshetnoorderlicht.nl,F Domela Nieuwenhuisstr,81,8862 WC,HARLINGEN,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
671,Friesland,41856,12EV,Openbare Basisschool Middelstein,Fonteinstraat,1,8872 NJ,MIDLUM,72,HARLINGEN,Openbaar,517416066, ,Fonteinstraat,1,8872 NJ,MIDLUM,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
672,Friesland,41856,12MZ,Basissch Twa Yn Ien,De Roede,49,8539 SX,ECHTENERBRUG,1940,DE FRYSKE MARREN,Openbaar,514541572,www.gearhing.nl/twaynien/,De Roede,49,8539 SX,ECHTENERBRUG,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
673,Friesland,41856,12VD,Regioskoalle de Greidefûgel,Oan'e Kamp,6,8834 XM,BAARD,80,LEEUWARDEN,Openbaar,517341998, ,Oan'e Kamp,6,8834 XM,BAARD,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
674,Friesland,41856,13BD,Bûtensprong,De Polle,2,8635 MD,BOAZUM,1900,SUDWEST-FRYSLAN,Openbaar,515521800,www.dubelspan.nl,De Polle,2,8635 MD,BOAZUM,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
675,Friesland,41856,13BQ,Master,Jancko Douwamastraat,31,8602 BK,SNEEK,1900,SUDWEST-FRYSLAN,Openbaar,515725187,www.mastersneek.nl,Jancko Douwamastraat,31,8602 BK,SNEEK,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
676,Friesland,41856,13HE,Zwetteschool,Hugo de Grootstraat,2,8603 BP,SNEEK,1900,SUDWEST-FRYSLAN,Openbaar,515412019,www.zwetteschool.nl,Hugo de Grootstraat,2,8603 BP,SNEEK,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
677,Friesland,41856,13LY,Samenwerkingsschool Basisonderwijs Itens,Itingewei,2,8735 HT,ITENS,1900,SUDWEST-FRYSLAN,"Samenwerking Opb., PC",515332002,www.deromte.nl,Itingewei,2,8735 HT,ITENS,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
678,Friesland,41856,13MI,Openbare Basisschool de Oudvaart,Loengasterlaan,3,8604 ZC,SNEEK,1900,SUDWEST-FRYSLAN,Openbaar,515412519,www.oudvaartsneek.nl,Loengasterlaan,3,8604 ZC,SNEEK,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
679,Friesland,41856,13QP,Basisschool de Gielguorde,Master Jansenstrjitte,10,9022 AN,MANTGUM,80,LEEUWARDEN,Openbaar,582501220,www.gielguordemantgum.nl,Master Jansenstrjitte,10,9022 AN,MANTGUM,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
680,Friesland,41856,14BJ,Basisschool IT Pertoer,Bumaleane,1,9024 ET,WEIDUM,80,LEEUWARDEN,Openbaar,582519757,www.itpertoer.nl,Bumaleane,1,9024 ET,WEIDUM,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
681,Friesland,41856,14BW,Openbare Basisschool De Wyken,Keizersmantel,1,8607 GM,SNEEK,1900,SUDWEST-FRYSLAN,Openbaar,515411213,www.dewyken.nl,Keizersmantel,1,8607 GM,SNEEK,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
682,Friesland,41856,14EL,iepenbiere Basisskoalle It Bynt,Molepaed,21,8831 XJ,WINSUM FR,1949,WAADHOEKE,Openbaar,517341441,www.obsitbynt.nl,Molepaed,21,8831 XJ,WINSUM FR,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,base school and (secondary) special education,,
683,Friesland,41856,14EZ,Epemaskoalle,Ds. H.W.C.A. Visserleane,11,8633 KH,YSBRECHTUM,1900,SUDWEST-FRYSLAN,Openbaar,515413762,www.epemaskoalle.nl,Ds. H.W.C.A. Visserleane,11,8633 KH,YSBRECHTUM,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
684,Friesland,41856,14HD,Openbare Basisschool De Opslach,Walperterwei,14-C,8731 CD,WOMMELS,1900,SUDWEST-FRYSLAN,Openbaar,515331844,www.obsdeopslach.nl,Walperterwei,14-C,8731 CD,WOMMELS,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
685,Friesland,41856,15VO,Openbare Basisschool 't Raerderhiem,Selanswei,2,9012 CN,RAERD,1900,SUDWEST-FRYSLAN,Openbaar,566602272,www.rearderhiem.nl,Selanswei,2,9012 CN,RAERD,9,Sneek,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
686,Friesland,42540,03JW,Dr EA Borgerschool,Koningin Julianalaan,3,8501 HL,JOURE,1940,DE FRYSKE MARREN,Protestants-Christelijk,513414282,www.eaborgerschool.nl,Postbus,36,8500 AA,JOURE,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
687,Friesland,42540,04TL,Bloei - Terherne,Buorren,21,8493 LC,TERHERNE,1940,DE FRYSKE MARREN,Protestants-Christelijk,566689500,bloei-meilan.nl,Buorren,21,8493 LC,TERHERNE,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
688,Friesland,42540,05PX,Christelijke Basisschool De Trieme,Kerkhoflaan,12,8464 VL,SINTJOHANNESGA,1940,DE FRYSKE MARREN,Protestants-Christelijk,513551857,www.detrieme-meilan.nl,Kerkhoflaan,12,8464 VL,SINTJOHANNESGA,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
689,Friesland,42540,05RS,Eben Haezerschool,De Grieen,5,8536 VH,OOSTERZEE,1940,DE FRYSKE MARREN,Protestants-Christelijk,514541950,www.ebenhaezer-meilan.nl,De Grieen,5,8536 VH,OOSTERZEE,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
690,Friesland,42540,05RY,Christelijke Basisschool De Tarissing,De Vervening,1-A,8465 RE,OUDEHASKE,1940,DE FRYSKE MARREN,Protestants-Christelijk,513677600,www.tarissing.nl,De Vervening,1-A,8465 RE,OUDEHASKE,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
691,Friesland,42540,06GL,Dr Wumkesskoalle,Sluisdijk,25,8501 BZ,JOURE,1940,DE FRYSKE MARREN,Protestants-Christelijk,513414244,www.wumkesskoalle-meilan.nl,Postbus,68,8500 AB,JOURE,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
692,Friesland,42540,07YA,Christelijke Basisschool De Spoarsiker,De Veenscheiding,14,8539 SH,ECHTENERBRUG,1940,DE FRYSKE MARREN,Protestants-Christelijk,514541800,www.spoarsiker.nl,De Veenscheiding,14,8539 SH,ECHTENERBRUG,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
693,Friesland,42540,08KJ,Protestants Christelijke Basisschool It Haskerfjild,E A Borgerstraat,27-29,8501 NC,JOURE,1940,DE FRYSKE MARREN,Protestants-Christelijk,513418317,www.haskerfjild-meilan.nl,Postbus,125,8500 AC,JOURE,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
694,Friesland,42540,12AV,Christelijke Basisschool de Arke,Tramdyk,10,8532 BX,LEMMER,1940,DE FRYSKE MARREN,Protestants-Christelijk,514560440,www.dearke-meilan.nl,Postbus,195,8530 AD,LEMMER,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
695,Friesland,42540,14ZZ,Christelijke Basisschool de Paedwizer,Saturnusstraat,6,8521 LM,SINT NICOLAASGA,1940,DE FRYSKE MARREN,Protestants-Christelijk,513431291,www.depaedwizer-meilan.nl,Postbus,13,8520 AA,SINT NICOLAASGA,8,Heerenveen,4,Fryslân,5,Zuidwest-Friesland,5,Zuidwest-Friesland,3,Friesland,5,Zuid-West Friesland,base school and (secondary) special education,,
696,Friesland,42540,17JL,Christelijke Basisschool Spring!,Veluwelaan,47,8443 AJ,HEERENVEEN,74,HEERENVEEN,Protestants-Christelijk,513631195,spring-meilan.nl,Veluwelaan,47,8443 AJ,HEERENVEEN,8,Heerenveen,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
697,Friesland,42540,17LQ,Christelijke Basisschool De Hoeksteen,Dr G van Schouwenlaan,2,8441 CA,HEERENVEEN,74,HEERENVEEN,Protestants-Christelijk,513624984,www.dehoeksteen-meilan.nl,Dr G van Schouwenlaan,2,8441 CA,HEERENVEEN,8,Heerenveen,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
698,Friesland,42540,17MI,Christelijke Basisschool de Roerganger,Vogelwijk,21,8446 KC,HEERENVEEN,74,HEERENVEEN,Protestants-Christelijk,513625851,www.deroerganger-meilan.nl,Postbus,17,8440 AA,HEERENVEEN,8,Heerenveen,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
699,Friesland,42540,17MX,Chr Basissch Het Kompas,Jol,38,8446 EZ,HEERENVEEN,74,HEERENVEEN,Protestants-Christelijk,513627022,hetkompas-meilan.nl,Jol,38,8446 EZ,HEERENVEEN,8,Heerenveen,4,Fryslân,6,Friesland-Oost,6,Zuidoost-Friesland,3,Friesland,6,Friesland-Oost ('de Friese Wouden'),base school and (secondary) special education,,
